,Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Other people in need of international protection,Stateless persons,Host Community,Others of concern
20609,2011,Somalia,SOM,Ireland,IRL,542,190.0,0.0,-,0.0,-,0.0
20608,2011,Somalia,SOM,Iceland,ISL,5,0.0,0.0,-,0.0,-,0.0
20607,2011,Somalia,SOM,Hungary,HUN,406,0.0,0.0,-,0.0,-,0.0
20606,2011,Somalia,SOM,Croatia,HRV,0,28.0,0.0,-,0.0,-,0.0
20605,2011,Somalia,SOM,Greece,GRC,37,0.0,0.0,-,0.0,-,0.0
20604,2011,Somalia,SOM,Germany,DEU,3139,1582.0,0.0,-,0.0,-,0.0
20618,2011,Somalia,SOM,Slovakia,SVK,80,0.0,0.0,-,0.0,-,40.0
20603,2011,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,19668,424.0,0.0,-,0.0,-,0.0
20601,2011,Somalia,SOM,Finland,FIN,2404,270.0,0.0,-,0.0,-,0.0
20600,2011,Somalia,SOM,Estonia,EST,0,5.0,0.0,-,0.0,-,0.0
20599,2011,Somalia,SOM,Denmark,DNK,904,39.0,0.0,-,0.0,-,0.0
20598,2011,Somalia,SOM,Czechia,CZE,21,0.0,0.0,-,0.0,-,0.0
20597,2011,Somalia,SOM,Cyprus,CYP,8,5.0,0.0,-,0.0,-,0.0
20596,2011,Somalia,SOM,Bulgaria,BGR,132,37.0,0.0,-,0.0,-,0.0
20595,2011,Somalia,SOM,Belgium,BEL,247,184.0,0.0,-,0.0,-,0.0
20594,2011,Somalia,SOM,Austria,AUT,1473,691.0,0.0,-,0.0,-,0.0
20593,2011,Somalia,SOM,Albania,ALB,0,5.0,0.0,-,0.0,-,0.0
20592,2011,Sierra Leone,SLE,Ukraine,UKR,5,7.0,0.0,-,0.0,-,0.0
20591,2011,Sierra Leone,SLE,Switzerland,CHE,39,39.0,0.0,-,0.0,-,0.0
20590,2011,Sierra Leone,SLE,Sweden,SWE,42,25.0,0.0,-,0.0,-,0.0
20602,2011,Somalia,SOM,France,FRA,1303,0.0,0.0,-,0.0,-,0.0
20647,2011,Sudan,SDN,Bulgaria,BGR,183,9.0,0.0,-,0.0,-,0.0
20648,2011,Sudan,SDN,Cyprus,CYP,5,5.0,0.0,-,0.0,-,0.0
20649,2011,Sudan,SDN,Czechia,CZE,20,0.0,0.0,-,0.0,-,0.0
20681,2011,Slovenia,SVN,Germany,DEU,10,0.0,0.0,-,0.0,-,0.0
20682,2011,Eswatini,SWZ,United Kingdom of Great Britain and Northern Ireland,GBR,9,0.0,0.0,-,0.0,-,0.0
20683,2011,Eswatini,SWZ,Ireland,IRL,0,6.0,0.0,-,0.0,-,0.0
20684,2011,Sweden,SWE,Germany,DEU,5,0.0,0.0,-,0.0,-,0.0
20685,2011,Sweden,SWE,Sweden,SWE,0,5.0,0.0,-,0.0,-,0.0
20686,2011,Switzerland,CHE,Germany,DEU,5,0.0,0.0,-,0.0,-,0.0
20687,2011,Switzerland,CHE,Ireland,IRL,5,0.0,0.0,-,0.0,-,0.0
20688,2011,Syrian Arab Rep.,SYR,Austria,AUT,903,456.0,0.0,-,0.0,-,0.0
20689,2011,Syrian Arab Rep.,SYR,Belgium,BEL,312,666.0,0.0,-,0.0,-,0.0
20690,2011,Syrian Arab Rep.,SYR,Bulgaria,BGR,98,70.0,0.0,-,0.0,-,0.0
20691,2011,Syrian Arab Rep.,SYR,Cyprus,CYP,137,345.0,0.0,-,0.0,-,0.0
20692,2011,Syrian Arab Rep.,SYR,Czechia,CZE,23,0.0,0.0,-,0.0,-,0.0
20680,2011,Slovakia,SVK,Switzerland,CHE,5,5.0,0.0,-,0.0,-,0.0
20693,2011,Syrian Arab Rep.,SYR,Denmark,DNK,1197,93.0,0.0,-,0.0,-,0.0
20695,2011,Syrian Arab Rep.,SYR,France,FRA,351,0.0,0.0,-,0.0,-,0.0
20696,2011,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,693,339.0,0.0,-,0.0,-,0.0
20697,2011,Syrian Arab Rep.,SYR,Germany,DEU,10155,4713.0,0.0,-,0.0,-,0.0
20698,2011,Syrian Arab Rep.,SYR,Greece,GRC,10,0.0,0.0,-,0.0,-,0.0
20699,2011,Syrian Arab Rep.,SYR,Croatia,HRV,0,5.0,0.0,-,0.0,-,0.0
20700,2011,Syrian Arab Rep.,SYR,Hungary,HUN,42,0.0,0.0,-,0.0,-,0.0
20701,2011,Syrian Arab Rep.,SYR,Ireland,IRL,27,17.0,0.0,-,0.0,-,0.0
20702,2011,Syrian Arab Rep.,SYR,Italy,ITA,262,0.0,0.0,-,0.0,-,0.0
20703,2011,Syrian Arab Rep.,SYR,Malta,MLT,80,72.0,0.0,-,0.0,-,0.0
20704,2011,Syrian Arab Rep.,SYR,Netherlands (Kingdom of the),NLD,1064,231.0,0.0,-,0.0,-,0.0
20617,2011,Somalia,SOM,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,182.0,0.0,-,0.0,-,0.0
20706,2011,Syrian Arab Rep.,SYR,Poland,POL,10,10.0,0.0,-,0.0,-,0.0
20694,2011,Syrian Arab Rep.,SYR,Finland,FIN,86,75.0,0.0,-,0.0,-,0.0
20679,2011,Slovakia,SVK,Sweden,SWE,8,0.0,0.0,-,0.0,-,0.0
20678,2011,Slovakia,SVK,Poland,POL,0,7.0,0.0,-,0.0,-,0.0
20677,2011,Slovakia,SVK,Netherlands (Kingdom of the),NLD,16,0.0,0.0,-,0.0,-,0.0
20650,2011,Sudan,SDN,Denmark,DNK,93,5.0,0.0,-,0.0,-,0.0
20651,2011,Sudan,SDN,Finland,FIN,8,9.0,0.0,-,0.0,-,0.0
20652,2011,Sudan,SDN,France,FRA,1906,0.0,0.0,-,0.0,-,0.0
20653,2011,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,3550,259.0,0.0,-,0.0,-,0.0
20654,2011,Sudan,SDN,Germany,DEU,509,169.0,0.0,-,0.0,-,0.0
20655,2011,Sudan,SDN,Greece,GRC,28,0.0,0.0,-,0.0,-,0.0
20656,2011,Sudan,SDN,Croatia,HRV,0,5.0,0.0,-,0.0,-,0.0
20657,2011,Sudan,SDN,Hungary,HUN,113,0.0,0.0,-,0.0,-,0.0
20658,2011,Sudan,SDN,Ireland,IRL,439,183.0,0.0,-,0.0,-,0.0
20659,2011,Sudan,SDN,Italy,ITA,2324,0.0,0.0,-,0.0,-,0.0
20660,2011,Sudan,SDN,Malta,MLT,302,101.0,0.0,-,0.0,-,0.0
20661,2011,Sudan,SDN,Netherlands (Kingdom of the),NLD,1506,128.0,0.0,-,0.0,-,0.0
20662,2011,Sudan,SDN,Norway,NOR,432,226.0,0.0,-,0.0,-,0.0
20663,2011,Sudan,SDN,Poland,POL,8,5.0,0.0,-,0.0,-,0.0
20664,2011,Sudan,SDN,Romania,ROU,14,6.0,0.0,-,0.0,-,0.0
20665,2011,Sudan,SDN,Slovenia,SVN,5,0.0,0.0,-,0.0,-,0.0
20666,2011,Sudan,SDN,Sweden,SWE,254,56.0,0.0,-,0.0,-,0.0
20667,2011,Sudan,SDN,Switzerland,CHE,150,107.0,0.0,-,0.0,-,0.0
20668,2011,Sudan,SDN,Ukraine,UKR,56,48.0,0.0,-,0.0,-,0.0
20669,2011,Suriname,SUR,Germany,DEU,5,0.0,0.0,-,0.0,-,0.0
20670,2011,Suriname,SUR,Netherlands (Kingdom of the),NLD,0,5.0,0.0,-,0.0,-,0.0
20671,2011,South Sudan,SSD,Germany,DEU,0,5.0,0.0,-,0.0,-,0.0
20672,2011,Slovakia,SVK,Austria,AUT,5,0.0,0.0,-,0.0,-,0.0
20673,2011,Slovakia,SVK,Finland,FIN,5,0.0,0.0,-,0.0,-,0.0
20674,2011,Slovakia,SVK,France,FRA,125,0.0,0.0,-,0.0,-,0.0
20675,2011,Slovakia,SVK,Germany,DEU,27,0.0,0.0,-,0.0,-,0.0
20676,2011,Slovakia,SVK,Ireland,IRL,28,0.0,0.0,-,0.0,-,0.0
20708,2011,Syrian Arab Rep.,SYR,Slovakia,SVK,23,0.0,0.0,-,0.0,-,0.0
20829,2011,Uganda,UGA,Switzerland,CHE,36,21.0,0.0,-,0.0,-,0.0
20968,2011,Unknown ,,Netherlands (Kingdom of the),NLD,3665,395.0,0.0,-,0.0,-,0.0
20831,2011,Ukraine,UKR,Austria,AUT,308,141.0,0.0,-,0.0,-,0.0
965,2011,Burkina Faso,BFA,Spain,ESP,5,,,,,,
966,2011,Belarus,BLR,Portugal,PRT,13,,,,,,
967,2011,Belarus,BLR,Spain,ESP,34,,,,,,
968,2011,Bolivia (Plurinational State of),BOL,Spain,ESP,5,,,,,,
969,2011,Bosnia and Herzegovina,BIH,Portugal,PRT,5,,,,,,
970,2011,China,CHN,Spain,ESP,11,,,,,,
971,2011,Cameroon,CMR,Portugal,PRT,5,,,,,,
972,2011,Cameroon,CMR,Spain,ESP,20,,,,,,
973,2011,Congo,COG,Spain,ESP,8,,,,,,
974,2011,Dem. Rep. of the Congo,COD,Portugal,PRT,42,,,,,,
975,2011,Dem. Rep. of the Congo,COD,Spain,ESP,101,,,,,,
976,2011,Comoros,COM,Portugal,PRT,18,,,,,,
964,2011,Bangladesh,BGD,Spain,ESP,13,,,,,,
977,2011,Colombia,COL,Portugal,PRT,71,,,,,,
979,2011,Cuba,CUB,Portugal,PRT,12,,,,,,
980,2011,Cuba,CUB,Spain,ESP,954,,,,,,
981,2011,Ecuador,ECU,Spain,ESP,5,,,,,,
982,2011,Equatorial Guinea,GNQ,Spain,ESP,136,,,,,,
983,2011,Eritrea,ERI,Portugal,PRT,22,,,,,,
984,2011,Eritrea,ERI,Spain,ESP,20,,,,,,
985,2011,Ethiopia,ETH,Portugal,PRT,5,,,,,,
986,2011,Ethiopia,ETH,Spain,ESP,54,,,,,,
987,2011,Gabon,GAB,Spain,ESP,5,,,,,,
988,2011,Gambia,GMB,Spain,ESP,9,,,,,,
989,2011,Palestinian,PSE,Spain,ESP,208,,,,,,
990,2011,Georgia,GEO,Portugal,PRT,5,,,,,,
978,2011,Colombia,COL,Spain,ESP,664,,,,,,
991,2011,Georgia,GEO,Spain,ESP,26,,,,,,
963,2011,Burundi,BDI,Spain,ESP,5,,,,,,
961,2011,Armenia,ARM,Spain,ESP,71,,,,,,
20954,2011,Unknown ,,Austria,AUT,315,3966.0,0.0,-,0.0,-,0.0
20955,2011,Unknown ,,Belgium,BEL,7060,2311.0,0.0,-,0.0,-,0.0
20956,2011,Unknown ,,Czechia,CZE,8,909.0,0.0,-,0.0,-,0.0
20957,2011,Unknown ,,Denmark,DNK,403,767.0,0.0,-,0.0,-,0.0
20958,2011,Unknown ,,Finland,FIN,87,35.0,0.0,-,0.0,-,0.0
20959,2011,Unknown ,,France,FRA,42659,49240.0,0.0,-,0.0,-,0.0
20960,2011,Unknown ,,United Kingdom of Great Britain and Northern Ireland,GBR,47254,32.0,0.0,-,0.0,-,0.0
20961,2011,Unknown ,,Germany,DEU,12934,1697.0,0.0,-,0.0,-,0.0
20962,2011,Unknown ,,Greece,GRC,112,43942.0,0.0,-,0.0,-,0.0
20963,2011,Unknown ,,Hungary,HUN,188,360.0,0.0,-,0.0,-,0.0
20964,2011,Unknown ,,Ireland,IRL,40,839.0,0.0,-,0.0,-,0.0
20965,2011,Unknown ,,Italy,ITA,2958,13525.0,0.0,-,0.0,-,0.0
962,2011,Azerbaijan,AZE,Spain,ESP,34,,,,,,
20966,2011,Unknown ,,Luxembourg,LUX,2855,1694.0,0.0,-,0.0,-,0.0
20969,2011,Unknown ,,Norway,NOR,59,0.0,0.0,-,0.0,-,0.0
20970,2011,Unknown ,,Slovakia,SVK,0,185.0,0.0,-,0.0,-,0.0
20971,2011,Unknown ,,Sweden,SWE,709,537.0,0.0,-,0.0,-,0.0
20972,2011,Unknown ,,Switzerland,CHE,470,232.0,0.0,-,0.0,-,0.0
20588,2011,Sierra Leone,SLE,Netherlands (Kingdom of the),NLD,2162,163.0,0.0,-,0.0,-,0.0
954,2011,Afghanistan,AFG,Portugal,PRT,5,,,,,,
955,2011,Afghanistan,AFG,Spain,ESP,62,,,,,,
956,2011,Albania,ALB,Spain,ESP,16,,,,,,
957,2011,Algeria,DZA,Spain,ESP,55,,,,,,
958,2011,Angola,AGO,Portugal,PRT,5,,,,,,
959,2011,Angola,AGO,Spain,ESP,19,,,,,,
960,2011,Egypt,EGY,Spain,ESP,8,,,,,,
20967,2011,Unknown ,,Malta,MLT,613,0.0,0.0,-,0.0,-,0.0
992,2011,Guinea-Bissau,GNB,Portugal,PRT,8,,,,,,
993,2011,Guatemala,GTM,Spain,ESP,7,,,,,,
994,2011,Guinea,GIN,Portugal,PRT,22,,,,,,
1026,2011,Pakistan,PAK,Spain,ESP,91,,,,,,
1027,2011,Peru,PER,Spain,ESP,5,,,,,,
1028,2011,Romania,ROU,Spain,ESP,5,,,,,,
1029,2011,Russian Federation,RUS,Portugal,PRT,11,,,,,,
1030,2011,Russian Federation,RUS,Spain,ESP,305,,,,,,
1031,2011,Rwanda,RWA,Spain,ESP,14,,,,,,
1032,2011,Sierra Leone,SLE,Portugal,PRT,7,,,,,,
1033,2011,Sierra Leone,SLE,Spain,ESP,22,,,,,,
1034,2011,Somalia,SOM,Portugal,PRT,33,,,,,,
1035,2011,Somalia,SOM,Spain,ESP,147,,,,,,
1036,2011,Serbia and Kosovo: S/RES/1244 (1999),SRB,Spain,ESP,23,,,,,,
1037,2011,Viet Nam,VNM,Spain,ESP,5,,,,,,
1025,2011,Pakistan,PAK,Portugal,PRT,6,,,,,,
1038,2011,Stateless,XXA,Spain,ESP,108,,,,,,
1040,2011,Syrian Arab Rep.,SYR,Spain,ESP,32,,,,,,
1041,2011,Togo,TGO,Spain,ESP,13,,,,,,
1042,2011,Tunisia,TUN,Spain,ESP,10,,,,,,
1043,2011,Türkiye,TUR,Portugal,PRT,5,,,,,,
1044,2011,Türkiye,TUR,Spain,ESP,8,,,,,,
1045,2011,Unknown ,,Portugal,PRT,24,,,,,,
1046,2011,Unknown ,,Spain,ESP,65,,,,,,
1047,2011,Ukraine,UKR,Spain,ESP,18,,,,,,
1048,2011,Uzbekistan,UZB,Portugal,PRT,5,,,,,,
1049,2011,Uzbekistan,UZB,Spain,ESP,7,,,,,,
1050,2011,Venezuela (Bolivarian Republic of),VEN,Spain,ESP,44,,,,,,
1051,2011,Western Sahara,ESH,Spain,ESP,5,,,,,,
1039,2011,Sudan,SDN,Spain,ESP,10,,,,,,
1024,2011,Nigeria,NGA,Spain,ESP,29,,,,,,
1023,2011,Nigeria,NGA,Portugal,PRT,6,,,,,,
1022,2011,Nicaragua,NIC,Spain,ESP,5,,,,,,
995,2011,Guinea,GIN,Spain,ESP,6,,,,,,
996,2011,Haiti,HTI,Spain,ESP,18,,,,,,
997,2011,Honduras,HND,Spain,ESP,10,,,,,,
998,2011,Cote d'Ivoire,CIV,Portugal,PRT,6,,,,,,
999,2011,Cote d'Ivoire,CIV,Spain,ESP,192,,,,,,
1000,2011,India,IND,Portugal,PRT,5,,,,,,
1001,2011,India,IND,Spain,ESP,5,,,,,,
1002,2011,Iran (Islamic Rep. of),IRN,Portugal,PRT,7,,,,,,
1003,2011,Iran (Islamic Rep. of),IRN,Spain,ESP,55,,,,,,
1004,2011,Iraq,IRQ,Portugal,PRT,7,,,,,,
1005,2011,Iraq,IRQ,Spain,ESP,250,,,,,,
1006,2011,Jordan,JOR,Spain,ESP,14,,,,,,
1007,2011,Kazakhstan,KAZ,Portugal,PRT,5,,,,,,
1008,2011,Kazakhstan,KAZ,Spain,ESP,8,,,,,,
1009,2011,Kyrgyzstan,KGZ,Spain,ESP,5,,,,,,
1010,2011,Liberia,LBR,Portugal,PRT,5,,,,,,
1011,2011,Liberia,LBR,Spain,ESP,19,,,,,,
1012,2011,Sri Lanka,LKA,Portugal,PRT,18,,,,,,
1013,2011,Sri Lanka,LKA,Spain,ESP,51,,,,,,
1014,2011,Latvia,LVA,Spain,ESP,5,,,,,,
1015,2011,Mauritania,MRT,Spain,ESP,6,,,,,,
1016,2011,Rep. of Moldova,MDA,Spain,ESP,7,,,,,,
1017,2011,Mexico,MEX,Spain,ESP,8,,,,,,
1018,2011,Mongolia,MNG,Portugal,PRT,6,,,,,,
1019,2011,Morocco,MAR,Spain,ESP,29,,,,,,
1020,2011,Myanmar,MMR,Portugal,PRT,5,,,,,,
1021,2011,Nepal,NPL,Spain,ESP,6,,,,,,
20953,2011,Stateless,XXA,Ukraine,UKR,18,17.0,0.0,-,39817.0,-,0.0
20952,2011,Stateless,XXA,Switzerland,CHE,119,5.0,0.0,-,54.0,-,0.0
20951,2011,Stateless,XXA,Sweden,SWE,4304,640.0,0.0,-,10344.0,-,0.0
20950,2011,Stateless,XXA,Slovakia,SVK,9,0.0,0.0,-,63.0,-,0.0
20863,2011,Uzbekistan,UZB,Bulgaria,BGR,0,5.0,0.0,-,0.0,-,0.0
20864,2011,Uzbekistan,UZB,Cyprus,CYP,5,17.0,0.0,-,0.0,-,0.0
20865,2011,Uzbekistan,UZB,Czechia,CZE,65,0.0,0.0,-,0.0,-,0.0
20866,2011,Uzbekistan,UZB,Denmark,DNK,11,0.0,0.0,-,0.0,-,0.0
20867,2011,Uzbekistan,UZB,Finland,FIN,15,0.0,0.0,-,0.0,-,0.0
20868,2011,Uzbekistan,UZB,France,FRA,201,0.0,0.0,-,0.0,-,0.0
20869,2011,Uzbekistan,UZB,United Kingdom of Great Britain and Northern Ireland,GBR,41,15.0,0.0,-,0.0,-,0.0
20870,2011,Uzbekistan,UZB,Germany,DEU,2191,43.0,0.0,-,0.0,-,0.0
20871,2011,Uzbekistan,UZB,Greece,GRC,17,0.0,0.0,-,0.0,-,0.0
20872,2011,Uzbekistan,UZB,Croatia,HRV,5,0.0,0.0,-,0.0,-,0.0
20873,2011,Uzbekistan,UZB,Hungary,HUN,10,0.0,0.0,-,0.0,-,0.0
20874,2011,Uzbekistan,UZB,Ireland,IRL,38,0.0,0.0,-,0.0,-,0.0
20862,2011,Uzbekistan,UZB,Belgium,BEL,32,26.0,0.0,-,0.0,-,0.0
20875,2011,Uzbekistan,UZB,Italy,ITA,5,0.0,0.0,-,0.0,-,0.0
20877,2011,Uzbekistan,UZB,Norway,NOR,131,173.0,0.0,-,0.0,-,0.0
20878,2011,Uzbekistan,UZB,Poland,POL,10,15.0,0.0,-,0.0,-,0.0
20879,2011,Uzbekistan,UZB,Slovakia,SVK,5,0.0,0.0,-,0.0,-,0.0
20880,2011,Uzbekistan,UZB,Sweden,SWE,1468,327.0,0.0,-,0.0,-,0.0
20881,2011,Uzbekistan,UZB,Switzerland,CHE,48,17.0,0.0,-,0.0,-,0.0
20882,2011,Uzbekistan,UZB,Ukraine,UKR,61,74.0,0.0,-,0.0,-,0.0
20883,2011,Venezuela (Bolivarian Republic of),VEN,Finland,FIN,0,5.0,0.0,-,0.0,-,0.0
20884,2011,Venezuela (Bolivarian Republic of),VEN,France,FRA,7,0.0,0.0,-,0.0,-,0.0
20885,2011,Venezuela (Bolivarian Republic of),VEN,United Kingdom of Great Britain and Northern Ireland,GBR,12,10.0,0.0,-,0.0,-,0.0
20886,2011,Venezuela (Bolivarian Republic of),VEN,Germany,DEU,24,5.0,0.0,-,0.0,-,0.0
20887,2011,Venezuela (Bolivarian Republic of),VEN,Ireland,IRL,0,5.0,0.0,-,0.0,-,0.0
20888,2011,Venezuela (Bolivarian Republic of),VEN,Sweden,SWE,6,5.0,0.0,-,0.0,-,0.0
20876,2011,Uzbekistan,UZB,Netherlands (Kingdom of the),NLD,207,29.0,0.0,-,0.0,-,0.0
20861,2011,Uzbekistan,UZB,Austria,AUT,130,61.0,0.0,-,0.0,-,0.0
20860,2011,United States of America,USA,Sweden,SWE,11,0.0,0.0,-,0.0,-,0.0
20859,2011,United States of America,USA,Romania,ROU,0,5.0,0.0,-,0.0,-,0.0
20832,2011,Ukraine,UKR,Belgium,BEL,84,54.0,0.0,-,0.0,-,0.0
20833,2011,Ukraine,UKR,Cyprus,CYP,28,60.0,0.0,-,0.0,-,0.0
20834,2011,Ukraine,UKR,Czechia,CZE,94,0.0,0.0,-,0.0,-,0.0
20835,2011,Ukraine,UKR,Denmark,DNK,10,0.0,0.0,-,0.0,-,0.0
20836,2011,Ukraine,UKR,Finland,FIN,11,0.0,0.0,-,0.0,-,0.0
20837,2011,Ukraine,UKR,France,FRA,716,0.0,0.0,-,0.0,-,0.0
20838,2011,Ukraine,UKR,United Kingdom of Great Britain and Northern Ireland,GBR,252,39.0,0.0,-,0.0,-,0.0
20839,2011,Ukraine,UKR,Germany,DEU,19922,70.0,0.0,-,0.0,-,0.0
20840,2011,Ukraine,UKR,Greece,GRC,5,0.0,0.0,-,0.0,-,0.0
20841,2011,Ukraine,UKR,Croatia,HRV,0,5.0,0.0,-,0.0,-,0.0
20842,2011,Ukraine,UKR,Hungary,HUN,44,0.0,0.0,-,0.0,-,0.0
20843,2011,Ukraine,UKR,Ireland,IRL,175,43.0,0.0,-,0.0,-,0.0
20844,2011,Ukraine,UKR,Italy,ITA,60,0.0,0.0,-,0.0,-,0.0
20845,2011,Ukraine,UKR,Netherlands (Kingdom of the),NLD,103,28.0,0.0,-,0.0,-,0.0
20846,2011,Ukraine,UKR,Norway,NOR,12,5.0,0.0,-,0.0,-,0.0
20847,2011,Ukraine,UKR,Poland,POL,25,52.0,0.0,-,0.0,-,0.0
20848,2011,Ukraine,UKR,Romania,ROU,0,6.0,0.0,-,0.0,-,0.0
20849,2011,Ukraine,UKR,Slovakia,SVK,17,0.0,0.0,-,0.0,-,0.0
20850,2011,Ukraine,UKR,Sweden,SWE,118,140.0,0.0,-,0.0,-,0.0
20851,2011,Ukraine,UKR,Switzerland,CHE,26,13.0,0.0,-,0.0,-,0.0
20852,2011,Uruguay,URY,Belgium,BEL,5,0.0,0.0,-,0.0,-,0.0
20853,2011,Uruguay,URY,Germany,DEU,9,0.0,0.0,-,0.0,-,0.0
20854,2011,Uruguay,URY,Italy,ITA,5,0.0,0.0,-,0.0,-,0.0
20855,2011,United States of America,USA,Belgium,BEL,0,5.0,0.0,-,0.0,-,0.0
20856,2011,United States of America,USA,United Kingdom of Great Britain and Northern Ireland,GBR,6,11.0,0.0,-,0.0,-,0.0
20857,2011,United States of America,USA,Germany,DEU,346,5.0,0.0,-,0.0,-,0.0
20858,2011,United States of America,USA,Norway,NOR,5,0.0,0.0,-,0.0,-,0.0
20889,2011,Venezuela (Bolivarian Republic of),VEN,Switzerland,CHE,5,0.0,0.0,-,0.0,-,0.0
20830,2011,Uganda,UGA,Ukraine,UKR,0,6.0,0.0,-,0.0,-,0.0
20890,2011,Western Sahara,ESH,France,FRA,19,0.0,0.0,-,0.0,-,0.0
20892,2011,Western Sahara,ESH,Switzerland,CHE,5,5.0,0.0,-,0.0,-,0.0
20924,2011,Zimbabwe,ZWE,Switzerland,CHE,14,15.0,0.0,-,0.0,-,0.0
20925,2011,Zimbabwe,ZWE,Ukraine,UKR,0,5.0,0.0,-,0.0,-,0.0
20926,2011,Stateless,XXA,Austria,AUT,535,217.0,0.0,-,464.0,-,0.0
20927,2011,Stateless,XXA,Belgium,BEL,0,6.0,0.0,-,697.0,-,0.0
20928,2011,Stateless,XXA,Belarus,BLR,0,0.0,0.0,-,7391.0,-,0.0
20929,2011,Stateless,XXA,Bulgaria,BGR,237,67.0,0.0,-,0.0,-,0.0
20930,2011,Stateless,XXA,Czechia,CZE,80,0.0,0.0,-,0.0,-,0.0
20931,2011,Stateless,XXA,Denmark,DNK,202,18.0,0.0,-,3183.0,-,0.0
20932,2011,Stateless,XXA,Estonia,EST,0,0.0,0.0,-,97749.0,-,0.0
20933,2011,Stateless,XXA,Finland,FIN,81,34.0,0.0,-,3614.0,-,0.0
20934,2011,Stateless,XXA,France,FRA,0,0.0,0.0,-,1180.0,-,0.0
20935,2011,Stateless,XXA,United Kingdom of Great Britain and Northern Ireland,GBR,675,131.0,0.0,-,205.0,-,0.0
20923,2011,Zimbabwe,ZWE,Sweden,SWE,35,10.0,0.0,-,0.0,-,0.0
20936,2011,Stateless,XXA,Germany,DEU,5010,391.0,0.0,-,8044.0,-,0.0
20938,2011,Stateless,XXA,Croatia,HRV,0,0.0,0.0,-,1720.0,-,0.0
20939,2011,Stateless,XXA,Hungary,HUN,38,0.0,0.0,-,89.0,-,0.0
20940,2011,Stateless,XXA,Iceland,ISL,0,0.0,0.0,-,106.0,-,0.0
20941,2011,Stateless,XXA,Ireland,IRL,19,5.0,0.0,-,0.0,-,0.0
20942,2011,Stateless,XXA,Italy,ITA,11,0.0,0.0,-,1176.0,-,0.0
20943,2011,Stateless,XXA,Luxembourg,LUX,0,0.0,0.0,-,177.0,-,0.0
20944,2011,Stateless,XXA,North Macedonia,MKD,0,0.0,0.0,-,1154.0,-,0.0
20945,2011,Stateless,XXA,Netherlands (Kingdom of the),NLD,728,94.0,0.0,-,2005.0,-,0.0
20946,2011,Stateless,XXA,Norway,NOR,2059,456.0,0.0,-,2773.0,-,0.0
20947,2011,Stateless,XXA,Poland,POL,20,21.0,0.0,-,763.0,-,0.0
20948,2011,Stateless,XXA,Romania,ROU,5,9.0,0.0,-,275.0,-,0.0
20949,2011,Stateless,XXA,Serbia and Kosovo: S/RES/1244 (1999),SRB,0,0.0,0.0,-,8500.0,-,0.0
20937,2011,Stateless,XXA,Greece,GRC,0,0.0,0.0,-,205.0,-,0.0
20922,2011,Zimbabwe,ZWE,Poland,POL,5,0.0,0.0,-,0.0,-,0.0
20921,2011,Zimbabwe,ZWE,Norway,NOR,21,22.0,0.0,-,0.0,-,0.0
20920,2011,Zimbabwe,ZWE,Netherlands (Kingdom of the),NLD,36,17.0,0.0,-,0.0,-,0.0
20893,2011,Yemen,YEM,Austria,AUT,10,5.0,0.0,-,0.0,-,0.0
20894,2011,Yemen,YEM,Belgium,BEL,5,9.0,0.0,-,0.0,-,0.0
20895,2011,Yemen,YEM,Cyprus,CYP,5,0.0,0.0,-,0.0,-,0.0
20896,2011,Yemen,YEM,Denmark,DNK,5,0.0,0.0,-,0.0,-,0.0
20897,2011,Yemen,YEM,Finland,FIN,5,0.0,0.0,-,0.0,-,0.0
20898,2011,Yemen,YEM,France,FRA,11,0.0,0.0,-,0.0,-,0.0
20899,2011,Yemen,YEM,United Kingdom of Great Britain and Northern Ireland,GBR,183,48.0,0.0,-,0.0,-,0.0
20900,2011,Yemen,YEM,Germany,DEU,402,67.0,0.0,-,0.0,-,0.0
20901,2011,Yemen,YEM,Ireland,IRL,5,0.0,0.0,-,0.0,-,0.0
20902,2011,Yemen,YEM,Italy,ITA,13,0.0,0.0,-,0.0,-,0.0
20903,2011,Yemen,YEM,Netherlands (Kingdom of the),NLD,38,8.0,0.0,-,0.0,-,0.0
20904,2011,Yemen,YEM,Norway,NOR,118,147.0,0.0,-,0.0,-,0.0
20905,2011,Yemen,YEM,Sweden,SWE,325,89.0,0.0,-,0.0,-,0.0
20906,2011,Yemen,YEM,Switzerland,CHE,251,82.0,0.0,-,0.0,-,0.0
20907,2011,Zambia,ZMB,Austria,AUT,0,5.0,0.0,-,0.0,-,0.0
20908,2011,Zambia,ZMB,United Kingdom of Great Britain and Northern Ireland,GBR,34,21.0,0.0,-,0.0,-,0.0
20909,2011,Zambia,ZMB,Germany,DEU,13,0.0,0.0,-,0.0,-,0.0
20910,2011,Zambia,ZMB,Ireland,IRL,5,0.0,0.0,-,0.0,-,0.0
20911,2011,Zambia,ZMB,Netherlands (Kingdom of the),NLD,0,5.0,0.0,-,0.0,-,0.0
